World Name: GOOFINDER
Size: 100x60
Tile Count: 6000
Version: 25
Flags: 64
Weather: Base=0, Current=8

--- TILE LIST ---
Index | X, Y | Fg | Bg | Flags | TileFlags | Type | Extra Data
 2869 |  69,  28 |    0 | 8264 | 0x0000 | 0x0000 |   0 | None
 2870 |  70,  28 |    0 | 8264 | 0x0000 | 0x0000 |   0 | None
 2871 |  71,  28 |    0 | 8264 | 0x0000 | 0x0000 |   0 | None
 2872 |  72,  28 |    0 | 8264 | 0x0000 | 0x0000 |   0 | None
 2873 |  73,  28 |    0 | 8264 | 0x0000 | 0x0000 |   0 | None
 2874 |  74,  28 |    0 |    0 | 0x0000 | 0x0000 |   0 | None
 2875 |  75,  28 |    0 | 8264 | 0x0000 | 0x0000 |   0 | None
 2876 |  76,  28 |    0 | 8264 | 0x0000 | 0x0000 |   0 | None
 2877 |  77,  28 |    0 | 8264 | 0x0000 | 0x0000 |   0 | None
 2878 |  78,  28 | 8262 | 8264 | 0x0000 | 0x0000 |   0 | None
 2879 |  79,  28 | 8262 | 8264 | 0x0000 | 0x0000 |   0 | None
 2880 |  80,  28 |    0 | 8264 | 0x0000 | 0x0000 |   0 | None
 2881 |  81,  28 |    0 | 8264 | 0x0000 | 0x0000 |   0 | None
 2882 |  82,  28 |    0 | 8264 | 0x0000 | 0x0000 |   0 | None
 2883 |  83,  28 |    0 |    0 | 0x0000 | 0x0000 |   0 | None
 2884 |  84,  28 |    0 | 8264 | 0x0000 | 0x0000 |   0 | None
 2885 |  85,  28 |    0 | 8264 | 0x0000 | 0x0000 |   0 | None
 2886 |  86,  28 |    0 | 8264 | 0x0000 | 0x0000 |   0 | None
 2887 |  87,  28 |    0 | 8264 | 0x0000 | 0x0000 |   0 | None
 2888 |  88,  28 |    0 | 8264 | 0x0000 | 0x0000 |   0 | None
 2889 |  89,  28 |    0 | 8264 | 0x0000 | 0x0000 |   0 | None
 2890 |  90,  28 |    0 | 8264 | 0x0000 | 0x0000 |   0 | None
 2891 |  91,  28 |    0 | 8264 | 0x0000 | 0x0000 |   0 | None
 2892 |  92,  28 | 8262 | 8264 | 0x0000 | 0x0000 |   0 | None
 2893 |  93,  28 |    0 | 8264 | 0x0000 | 0x0000 |   0 | None
 2894 |  94,  28 |    0 | 8264 | 0x0000 | 0x0000 |   0 | None
 2895 |  95,  28 |    0 | 8264 | 0x0000 | 0x0000 |   0 | None
 2896 |  96,  28 |    0 | 8264 | 0x0000 | 0x0000 |   0 | None
 2897 |  97,  28 |    0 | 8264 | 0x0000 | 0x0000 |   0 | None
 2898 |  98,  28 |    0 |    0 | 0x0000 | 0x0000 |   0 | None
 2899 |  99,  28 |    0 |    0 | 0x0000 | 0x0000 |   0 | None
 2900 |   0,  29 |    0 |    0 | 0x0000 | 0x0000 |   0 | None
 2901 |   1,  29 |    0 |    0 | 0x0000 | 0x0000 |   0 | None
 2902 |   2,  29 |    0 | 8264 | 0x0000 | 0x0000 |   0 | None
 2903 |   3,  29 |    0 | 8264 | 0x0000 | 0x0000 |   0 | None
 2904 |   4,  29 |    0 | 8264 | 0x0000 | 0x0000 |   0 | None
 2905 |   5,  29 |    0 | 8264 | 0x0000 | 0x0000 |   0 | None
 2906 |   6,  29 |    0 | 8264 | 0x0000 | 0x0000 |   0 | None
 2907 |   7,  29 |    0 | 8264 | 0x0000 | 0x0000 |   0 | None
 2908 |   8,  29 | 8262 | 8264 | 0x0000 | 0x0000 |   0 | None
 2909 |   9,  29 |    0 | 8264 | 0x0000 | 0x0000 |   0 | None
 2910 |  10,  29 |    0 | 8264 | 0x0000 | 0x0000 |   0 | None
 2911 |  11,  29 |    0 | 8264 | 0x0000 | 0x0000 |   0 | None
 2912 |  12,  29 |    0 | 8264 | 0x0000 | 0x0000 |   0 | None
 2913 |  13,  29 |    0 | 8264 | 0x0000 | 0x0000 |   0 | None
 2914 |  14,  29 |    0 | 8264 | 0x0000 | 0x0000 |   0 | None
 2915 |  15,  29 |    0 |    0 | 0x0000 | 0x0000 |   0 | None
 2916 |  16,  29 |    0 |    0 | 0x0000 | 0x0000 |   0 | None
 2917 |  17,  29 |    0 |    0 | 0x0000 | 0x0000 |   0 | None
 2918 |  18,  29 |    0 |    0 | 0x0000 | 0x0000 |   0 | None
 2919 |  19,  29 |    0 | 8264 | 0x0000 | 0x0000 |   0 | None
 2920 |  20,  29 | 8262 |    0 | 0x0000 | 0x0000 |   0 | None
 2921 |  21,  29 | 8262 | 8264 | 0x0000 | 0x0000 |   0 | None
 2922 |  22,  29 | 8262 | 8264 | 0x0000 | 0x0000 |   0 | None
 2923 |  23,  29 |    0 | 8264 | 0x0000 | 0x0000 |   0 | None
 2924 |  24,  29 |    0 | 8264 | 0x0000 | 0x0000 |   0 | None
 2925 |  25,  29 |    0 | 8264 | 0x0000 | 0x0000 |   0 | None
 2926 |  26,  29 |    0 | 8264 | 0x0000 | 0x0000 |   0 | None
 2927 |  27,  29 |    0 | 8264 | 0x0000 | 0x0000 |   0 | None
 2928 |  28,  29 |    0 | 8264 | 0x0000 | 0x0000 |   0 | None
 2929 |  29,  29 |    0 | 8264 | 0x0000 | 0x0000 |   0 | None
 2930 |  30,  29 |    0 | 8264 | 0x0000 | 0x0000 |   0 | None
 2931 |  31,  29 |    0 |    0 | 0x0000 | 0x0000 |   0 | None
 2932 |  32,  29 |    0 |    0 | 0x0000 | 0x0000 |   0 | None
 2933 |  33,  29 |    0 |    0 | 0x0000 | 0x0000 |   0 | None
 2934 |  34,  29 |    0 |    0 | 0x0000 | 0x0000 |   0 | None
 2935 |  35,  29 | 8262 |    0 | 0x0000 | 0x0000 |   0 | None
 2936 |  36,  29 | 8262 |    0 | 0x0000 | 0x0000 |   0 | None
 2937 |  37,  29 |    0 |    0 | 0x0000 | 0x0000 |   0 | None
 2938 |  38,  29 |    0 |    0 | 0x0010 | 0x0010 |   0 | None
 2939 |  39,  29 |    0 |    0 | 0x0000 | 0x0000 |   0 | None
 2940 |  40,  29 |    0 |    0 | 0x0000 | 0x0000 |   0 | None
 2941 |  41,  29 |    0 |    0 | 0x0000 | 0x0000 |   0 | None
 2942 |  42,  29 |    0 |    0 | 0x0000 | 0x0000 |   0 | None
 2943 |  43,  29 |    0 |    0 | 0x0000 | 0x0000 |   0 | None
 2944 |  44,  29 |    0 |    0 | 0x0000 | 0x0000 |   0 | None
 2945 |  45,  29 |    0 |    0 | 0x0000 | 0x0000 |   0 | None
 2946 |  46,  29 |    0 |    0 | 0x0000 | 0x0000 |   0 | None
 2947 |  47,  29 |    0 |    0 | 0x0000 | 0x0000 |   0 | None
 2948 |  48,  29 |    0 |    0 | 0x0000 | 0x0000 |   0 | None
 2949 |  49,  29 |    0 |    0 | 0x0000 | 0x0000 |   0 | None
 2950 |  50,  29 |    0 |    0 | 0x0000 | 0x0000 |   0 | None
 2951 |  51,  29 |    0 |    0 | 0x0000 | 0x0000 |   0 | None
 2952 |  52,  29 |    0 |    0 | 0x0000 | 0x0000 |   0 | None
 2953 |  53,  29 |    0 |    0 | 0x0000 | 0x0000 |   0 | None
 2954 |  54,  29 |    0 |    0 | 0x0000 | 0x0000 |   0 | None
 2955 |  55,  29 |    0 |    0 | 0x0000 | 0x0000 |   0 | None
 2956 |  56,  29 |    0 |    0 | 0x0000 | 0x0000 |   0 | None
 2957 |  57,  29 |    0 |    0 | 0x0000 | 0x0000 |   0 | None
 2958 |  58,  29 |    0 |    0 | 0x0000 | 0x0000 |   0 | None
 2959 |  59,  29 |    0 |    0 | 0x0000 | 0x0000 |   0 | None
 2960 |  60,  29 |    0 |    0 | 0x0000 | 0x0000 |   0 | None
 2961 |  61,  29 |    0 |    0 | 0x0000 | 0x0000 |   0 | None
 2962 |  62,  29 |    0 |    0 | 0x0000 | 0x0000 |   0 | None
 2963 |  63,  29 | 8262 |    0 | 0x0000 | 0x0000 |   0 | None
 2964 |  64,  29 | 8262 |    0 | 0x0000 | 0x0000 |   0 | None
 2965 |  65,  29 |    0 |    0 | 0x0000 | 0x0000 |   0 | None
 2966 |  66,  29 |    0 |    0 | 0x0000 | 0x0000 |   0 | None
 2967 |  67,  29 |    0 |    0 | 0x0000 | 0x0000 |   0 | None
 2968 |  68,  29 |    0 |    0 | 0x0000 | 0x0000 |   0 | None
 2969 |  69,  29 |    0 | 8264 | 0x0000 | 0x0000 |   0 | None
 2970 |  70,  29 |    0 | 8264 | 0x0000 | 0x0000 |   0 | None
 2971 |  71,  29 |    0 | 8264 | 0x0000 | 0x0000 |   0 | None
 2972 |  72,  29 |    0 |    0 | 0x0000 | 0x0000 |   0 | None
 2973 |  73,  29 |    0 | 8264 | 0x0000 | 0x0000 |   0 | None
 2974 |  74,  29 |    0 | 8264 | 0x0000 | 0x0000 |   0 | None
 2975 |  75,  29 |    0 | 8264 | 0x0000 | 0x0000 |   0 | None
 2976 |  76,  29 |    0 | 8264 | 0x0000 | 0x0000 |   0 | None
 2977 |  77,  29 |    0 |    0 | 0x0000 | 0x0000 |   0 | None
 2978 |  78,  29 | 8262 |    0 | 0x0000 | 0x0000 |   0 | None
 2979 |  79,  29 | 8262 | 8264 | 0x0000 | 0x0000 |   0 | None
 2980 |  80,  29 |    0 | 8264 | 0x0000 | 0x0000 |   0 | None
 2981 |  81,  29 |    0 |    0 | 0x0000 | 0x0000 |   0 | None
 2982 |  82,  29 |    0 |    0 | 0x0000 | 0x0000 |   0 | None
 2983 |  83,  29 |    0 |    0 | 0x0000 | 0x0000 |   0 | None
 2984 |  84,  29 |    0 |    0 | 0x0000 | 0x0000 |   0 | None
 2985 |  85,  29 |    0 | 8264 | 0x0000 | 0x0000 |   0 | None
 2986 |  86,  29 |    0 | 8264 | 0x0000 | 0x0000 |   0 | None
 2987 |  87,  29 |    0 | 8264 | 0x0000 | 0x0000 |   0 | None
 2988 |  88,  29 |    0 | 8264 | 0x0000 | 0x0000 |   0 | None
 2989 |  89,  29 |    0 | 8264 | 0x0000 | 0x0000 |   0 | None
 2990 |  90,  29 |    0 | 8264 | 0x0000 | 0x0000 |   0 | None
 2991 |  91,  29 | 8262 | 8264 | 0x0000 | 0x0000 |   0 | None
 2992 |  92,  29 |    0 | 8264 | 0x0000 | 0x0000 |   0 | None
 2993 |  93,  29 |    0 | 8264 | 0x0000 | 0x0000 |   0 | None
 2994 |  94,  29 |    0 | 8264 | 0x0000 | 0x0000 |   0 | None
 2995 |  95,  29 |    0 | 8264 | 0x0000 | 0x0000 |   0 | None
 2996 |  96,  29 |    0 | 8264 | 0x0000 | 0x0000 |   0 | None
 2997 |  97,  29 |    0 | 8264 | 0x0000 | 0x0000 |   0 | None
 2998 |  98,  29 |    0 |    0 | 0x0000 | 0x0000 |   0 | None
 2999 |  99,  29 |    0 |    0 | 0x0000 | 0x0000 |   0 | None
 3000 |   0,  30 |    0 |    0 | 0x0000 | 0x0000 |   0 | None
 3001 |   1,  30 |    0 |    0 | 0x0000 | 0x0000 |   0 | None
 3002 |   2,  30 |    0 | 8264 | 0x0000 | 0x0000 |   0 | None
 3003 |   3,  30 |    0 | 8264 | 0x0000 | 0x0000 |   0 | None
 3004 |   4,  30 |    0 | 8264 | 0x0000 | 0x0000 |   0 | None
 3005 |   5,  30 |    0 | 8264 | 0x0000 | 0x0000 |   0 | None
 3006 |   6,  30 |    0 | 8264 | 0x0000 | 0x0000 |   0 | None
 3007 |   7,  30 |    0 | 8264 | 0x0000 | 0x0000 |   0 | None
 3008 |   8,  30 | 8262 | 8264 | 0x0000 | 0x0000 |   0 | None
 3009 |   9,  30 | 8262 | 8264 | 0x0000 | 0x0000 |   0 | None
 3010 |  10,  30 |    0 | 8264 | 0x0000 | 0x0000 |   0 | None
 3011 |  11,  30 |    0 | 8264 | 0x0000 | 0x0000 |   0 | None
 3012 |  12,  30 |    0 | 8264 | 0x0000 | 0x0000 |   0 | None
 3013 |  13,  30 |    0 |    0 | 0x0000 | 0x0000 |   0 | None
 3014 |  14,  30 |    0 |    0 | 0x0000 | 0x0000 |   0 | None
 3015 |  15,  30 |    0 |    0 | 0x0000 | 0x0000 |   0 | None
 3016 |  16,  30 |    0 |    0 | 0x0000 | 0x0000 |   0 | None
 3017 |  17,  30 |    0 |    0 | 0x0000 | 0x0000 |   0 | None
 3018 |  18,  30 |    0 |    0 | 0x0000 | 0x0000 |   0 | None
 3019 |  19,  30 |    0 |    0 | 0x0000 | 0x0000 |   0 | None
 3020 |  20,  30 |    0 | 8264 | 0x0000 | 0x0000 |   0 | None
 3021 |  21,  30 | 8262 | 8264 | 0x0000 | 0x0000 |   0 | None
 3022 |  22,  30 | 8262 | 8264 | 0x0000 | 0x0000 |   0 | None
 3023 |  23,  30 |    0 | 8264 | 0x0000 | 0x0000 |   0 | None
 3024 |  24,  30 |    0 | 8264 | 0x0000 | 0x0000 |   0 | None
 3025 |  25,  30 |    0 | 8264 | 0x0000 | 0x0000 |   0 | None
 3026 |  26,  30 |    0 | 8264 | 0x0000 | 0x0000 |   0 | None
 3027 |  27,  30 |    0 | 8264 | 0x0000 | 0x0000 |   0 | None
 3028 |  28,  30 |    0 | 8264 | 0x0000 | 0x0000 |   0 | None
 3029 |  29,  30 |    0 | 8264 | 0x0000 | 0x0000 |   0 | None
 3030 |  30,  30 |    0 | 8264 | 0x0000 | 0x0000 |   0 | None
 3031 |  31,  30 |    0 | 8264 | 0x0000 | 0x0000 |   0 | None
 3032 |  32,  30 |    0 |    0 | 0x0000 | 0x0000 |   0 | None
 3033 |  33,  30 |    0 |    0 | 0x0000 | 0x0000 |   0 | None
 3034 |  34,  30 |    0 |    0 | 0x0000 | 0x0000 |   0 | None
 3035 |  35,  30 |    0 |    0 | 0x0000 | 0x0000 |   0 | None
 3036 |  36,  30 | 8262 |    0 | 0x0000 | 0x0000 |   0 | None
 3037 |  37,  30 | 8262 |    0 | 0x0000 | 0x0000 |   0 | None
 3038 |  38,  30 | 8262 |    0 | 0x0000 | 0x0000 |   0 | None
 3039 |  39,  30 |    0 |    0 | 0x0000 | 0x0000 |   0 | None
 3040 |  40,  30 |    0 |    0 | 0x0000 | 0x0000 |   0 | None
 3041 |  41,  30 |    0 |    0 | 0x0000 | 0x0000 |   0 | None
 3042 |  42,  30 |    0 |    0 | 0x0000 | 0x0000 |   0 | None
 3043 |  43,  30 |    0 |    0 | 0x0000 | 0x0000 |   0 | None
 3044 |  44,  30 |    0 |    0 | 0x0000 | 0x0000 |   0 | None
 3045 |  45,  30 |    0 |    0 | 0x0000 | 0x0000 |   0 | None
 3046 |  46,  30 |    0 |    0 | 0x0000 | 0x0000 |   0 | None
 3047 |  47,  30 |    0 |    0 | 0x0000 | 0x0000 |   0 | None
 3048 |  48,  30 |    0 |    0 | 0x0000 | 0x0000 |   0 | None
 3049 |  49,  30 |    0 |    0 | 0x0000 | 0x0000 |   0 | None
 3050 |  50,  30 |    0 |    0 | 0x0000 | 0x0000 |   0 | None
 3051 |  51,  30 |    0 |    0 | 0x0000 | 0x0000 |   0 | None
 3052 |  52,  30 |    0 |    0 | 0x0000 | 0x0000 |   0 | None
 3053 |  53,  30 |    0 |    0 | 0x0000 | 0x0000 |   0 | None
 3054 |  54,  30 |    0 |    0 | 0x0000 | 0x0000 |   0 | None
 3055 |  55,  30 |    0 |    0 | 0x0000 | 0x0000 |   0 | None
 3056 |  56,  30 |    0 |    0 | 0x0000 | 0x0000 |   0 | None
 3057 |  57,  30 |    0 |    0 | 0x0000 | 0x0000 |   0 | None
 3058 |  58,  30 |    0 |    0 | 0x0000 | 0x0000 |   0 | None
 3059 |  59,  30 |    0 |    0 | 0x0000 | 0x0000 |   0 | None
 3060 |  60,  30 |    0 |    0 | 0x0000 | 0x0000 |   0 | None
 3061 |  61,  30 |    0 |    0 | 0x0000 | 0x0000 |   0 | None
 3062 |  62,  30 | 8262 |    0 | 0x0000 | 0x0000 |   0 | None
 3063 |  63,  30 | 8262 |    0 | 0x0000 | 0x0000 |   0 | None
 3064 |  64,  30 |    0 |    0 | 0x0000 | 0x0000 |   0 | None
 3065 |  65,  30 |    0 |    0 | 0x0000 | 0x0000 |   0 | None
 3066 |  66,  30 |    0 |    0 | 0x0000 | 0x0000 |   0 | None
 3067 |  67,  30 |    0 |    0 | 0x0000 | 0x0000 |   0 | None
 3068 |  68,  30 |    0 | 8264 | 0x0000 | 0x0000 |   0 | None
 3069 |  69,  30 |    0 | 8264 | 0x0000 | 0x0000 |   0 | None
 3070 |  70,  30 |    0 | 8264 | 0x0000 | 0x0000 |   0 | None
 3071 |  71,  30 |    0 | 8264 | 0x0000 | 0x0000 |   0 | None
 3072 |  72,  30 |    0 | 8264 | 0x0000 | 0x0000 |   0 | None
 3073 |  73,  30 |    0 | 8264 | 0x0000 | 0x0000 |   0 | None
 3074 |  74,  30 |    0 | 8264 | 0x0000 | 0x0000 |   0 | None
 3075 |  75,  30 |    0 | 8264 | 0x0000 | 0x0000 |   0 | None
 3076 |  76,  30 |    0 |    0 | 0x0000 | 0x0000 |   0 | None
 3077 |  77,  30 | 8262 |    0 | 0x0000 | 0x0000 |   0 | None
 3078 |  78,  30 | 8262 | 8264 | 0x0000 | 0x0000 |   0 | None
 3079 |  79,  30 |    0 | 8264 | 0x0000 | 0x0000 |   0 | None
 3080 |  80,  30 |    0 |    0 | 0x0000 | 0x0000 |   0 | None
 3081 |  81,  30 |    0 |    0 | 0x0000 | 0x0000 |   0 | None
 3082 |  82,  30 |    0 |    0 | 0x0000 | 0x0000 |   0 | None
 3083 |  83,  30 |    0 |    0 | 0x0000 | 0x0000 |   0 | None
 3084 |  84,  30 |    0 |    0 | 0x0000 | 0x0000 |   0 | None
 3085 |  85,  30 |    0 |    0 | 0x0000 | 0x0000 |   0 | None
 3086 |  86,  30 |    0 |    0 | 0x0000 | 0x0000 |   0 | None
 3087 |  87,  30 |    0 | 8264 | 0x0000 | 0x0000 |   0 | None
 3088 |  88,  30 |    0 | 8264 | 0x0000 | 0x0000 |   0 | None
 3089 |  89,  30 |    0 | 8264 | 0x0000 | 0x0000 |   0 | None
 3090 |  90,  30 | 8262 | 8264 | 0x0000 | 0x0000 |   0 | None
 3091 |  91,  30 | 8262 | 8264 | 0x0000 | 0x0000 |   0 | None
 3092 |  92,  30 |    0 | 8264 | 0x0000 | 0x0000 |   0 | None
 3093 |  93,  30 |    0 | 8264 | 0x0000 | 0x0000 |   0 | None
 3094 |  94,  30 |    0 | 8264 | 0x0000 | 0x0000 |   0 | None
 3095 |  95,  30 |    0 | 8264 | 0x0000 | 0x0000 |   0 | None
 3096 |  96,  30 |    0 | 8264 | 0x0000 | 0x0000 |   0 | None
 3097 |  97,  30 |    0 | 8264 | 0x0000 | 0x0000 |   0 | None
 3098 |  98,  30 |    0 |    0 | 0x0000 | 0x0000 |   0 | None
 3099 |  99,  30 |    0 |    0 | 0x0000 | 0x0000 |   0 | None
 3100 |   0,  31 |    0 |    0 | 0x0000 | 0x0000 |   0 | None
 3101 |   1,  31 |    0 | 8264 | 0x0000 | 0x0000 |   0 | None
 3102 |   2,  31 |    0 | 8264 | 0x0000 | 0x0000 |   0 | None
 3103 |   3,  31 |    0 | 8264 | 0x0000 | 0x0000 |   0 | None
 3104 |   4,  31 |    0 | 8264 | 0x0000 | 0x0000 |   0 | None
 3105 |   5,  31 |    0 | 8264 | 0x0000 | 0x0000 |   0 | None
 3106 |   6,  31 |    0 | 8264 | 0x0000 | 0x0000 |   0 | None
 3107 |   7,  31 |    0 | 8264 | 0x0000 | 0x0000 |   0 | None
 3108 |   8,  31 |    0 | 8264 | 0x0000 | 0x0000 |   0 | None
 3109 |   9,  31 | 8262 | 8264 | 0x0000 | 0x0000 |   0 | None
 3110 |  10,  31 | 8262 | 8264 | 0x0000 | 0x0000 |   0 | None
 3111 |  11,  31 |    0 | 8264 | 0x0000 | 0x0000 |   0 | None
 3112 |  12,  31 |    0 |    0 | 0x0000 | 0x0000 |   0 | None
 3113 |  13,  31 |    0 |    0 | 0x0000 | 0x0000 |   0 | None
 3114 |  14,  31 |    0 |    0 | 0x0000 | 0x0000 |   0 | None
 3115 |  15,  31 |    0 |    0 | 0x0000 | 0x0000 |   0 | None
 3116 |  16,  31 |    0 |    0 | 0x0000 | 0x0000 |   0 | None
 3117 |  17,  31 |    0 |    0 | 0x0000 | 0x0000 |   0 | None
 3118 |  18,  31 |    0 |    0 | 0x0000 | 0x0000 |   0 | None
 3119 |  19,  31 |    0 |    0 | 0x0000 | 0x0000 |   0 | None
 3120 |  20,  31 |    0 |    0 | 0x0000 | 0x0000 |   0 | None
 3121 |  21,  31 |    0 | 8264 | 0x0000 | 0x0000 |   0 | None
 3122 |  22,  31 | 8262 |    0 | 0x0000 | 0x0000 |   0 | None
 3123 |  23,  31 |    0 | 8264 | 0x0000 | 0x0000 |   0 | None
 3124 |  24,  31 |    0 |    0 | 0x0000 | 0x0000 |   0 | None
 3125 |  25,  31 |    0 | 8264 | 0x0000 | 0x0000 |   0 | None
 3126 |  26,  31 |    0 | 8264 | 0x0000 | 0x0000 |   0 | None
 3127 |  27,  31 |    0 | 8264 | 0x0000 | 0x0000 |   0 | None
 3128 |  28,  31 |    0 | 8264 | 0x0000 | 0x0000 |   0 | None
 3129 |  29,  31 |    0 | 8264 | 0x0000 | 0x0000 |   0 | None
 3130 |  30,  31 |    0 | 8264 | 0x0000 | 0x0000 |   0 | None
 3131 |  31,  31 |    0 | 8264 | 0x0000 | 0x0000 |   0 | None
 3132 |  32,  31 |    0 |    0 | 0x0000 | 0x0000 |   0 | None
 3133 |  33,  31 |    0 |    0 | 0x0000 | 0x0000 |   0 | None
 3134 |  34,  31 |    0 |    0 | 0x0000 | 0x0000 |   0 | None
 3135 |  35,  31 |    0 |    0 | 0x0000 | 0x0000 |   0 | None
 3136 |  36,  31 |    0 | 8264 | 0x0000 | 0x0000 |   0 | None
 3137 |  37,  31 | 8262 |    0 | 0x0000 | 0x0000 |   0 | None
 3138 |  38,  31 | 8262 |    0 | 0x0000 | 0x0000 |   0 | None
 3139 |  39,  31 |    0 |    0 | 0x0000 | 0x0000 |   0 | None
 3140 |  40,  31 |    0 |    0 | 0x0000 | 0x0000 |   0 | None
 3141 |  41,  31 |    0 |    0 | 0x0000 | 0x0000 |   0 | None
 3142 |  42,  31 |    0 |    0 | 0x0000 | 0x0000 |   0 | None
 3143 |  43,  31 |    0 |    0 | 0x0000 | 0x0000 |   0 | None
 3144 |  44,  31 |    0 |    0 | 0x0000 | 0x0000 |   0 | None
 3145 |  45,  31 |    0 |    0 | 0x0000 | 0x0000 |   0 | None
 3146 |  46,  31 |    0 |    0 | 0x0000 | 0x0000 |   0 | None
 3147 |  47,  31 |    0 |    0 | 0x0000 | 0x0000 |   0 | None
 3148 |  48,  31 |    0 |    0 | 0x0000 | 0x0000 |   0 | None
 3149 |  49,  31 |    0 |    0 | 0x0000 | 0x0000 |   0 | None
 3150 |  50,  31 |    0 |    0 | 0x0000 | 0x0000 |   0 | None
 3151 |  51,  31 |    0 |    0 | 0x0000 | 0x0000 |   0 | None
 3152 |  52,  31 |    0 |    0 | 0x0000 | 0x0000 |   0 | None
 3153 |  53,  31 |    0 |    0 | 0x0000 | 0x0000 |   0 | None
 3154 |  54,  31 |    0 |    0 | 0x0000 | 0x0000 |   0 | None
 3155 |  55,  31 |    0 |    0 | 0x0000 | 0x0000 |   0 | None
 3156 |  56,  31 |    0 |    0 | 0x0000 | 0x0000 |   0 | None
 3157 |  57,  31 |    0 |    0 | 0x0000 | 0x0000 |   0 | None
 3158 |  58,  31 |    0 |    0 | 0x0000 | 0x0000 |   0 | None
 3159 |  59,  31 |    0 |    0 | 0x0000 | 0x0000 |   0 | None
 3160 |  60,  31 |    0 |    0 | 0x0000 | 0x0000 |   0 | None
 3161 |  61,  31 | 8262 |    0 | 0x0000 | 0x0000 |   0 | None
 3162 |  62,  31 | 8262 |    0 | 0x0000 | 0x0000 |   0 | None
 3163 |  63,  31 |    0 |    0 | 0x0000 | 0x0000 |   0 | None
 3164 |  64,  31 |    0 |    0 | 0x0000 | 0x0000 |   0 | None
 3165 |  65,  31 |    0 |    0 | 0x0000 | 0x0000 |   0 | None
 3166 |  66,  31 |    0 |    0 | 0x0000 | 0x0000 |   0 | None
 3167 |  67,  31 |    0 |    0 | 0x0000 | 0x0000 |   0 | None
 3168 |  68,  31 |    0 |    0 | 0x0000 | 0x0000 |   0 | None
 3169 |  69,  31 |    0 |    0 | 0x0000 | 0x0000 |   0 | None
 3170 |  70,  31 |    0 |    0 | 0x0000 | 0x0000 |   0 | None
 3171 |  71,  31 |    0 | 8264 | 0x0000 | 0x0000 |   0 | None
 3172 |  72,  31 |    0 | 8264 | 0x0000 | 0x0000 |   0 | None
 3173 |  73,  31 |    0 | 8264 | 0x0000 | 0x0000 |   0 | None
 3174 |  74,  31 |    0 | 8264 | 0x0000 | 0x0000 |   0 | None
 3175 |  75,  31 |    0 | 8264 | 0x0000 | 0x0000 |   0 | None
 3176 |  76,  31 |    0 |    0 | 0x0000 | 0x0000 |   0 | None
 3177 |  77,  31 | 8262 | 8264 | 0x0000 | 0x0000 |   0 | None
 3178 |  78,  31 |    0 | 8264 | 0x0000 | 0x0000 |   0 | None
 3179 |  79,  31 |    0 |    0 | 0x0000 | 0x0000 |   0 | None
 3180 |  80,  31 |    0 |    0 | 0x0000 | 0x0000 |   0 | None
 3181 |  81,  31 |    0 |    0 | 0x0000 | 0x0000 |   0 | None
 3182 |  82,  31 |    0 |    0 | 0x0000 | 0x0000 |   0 | None
 3183 |  83,  31 |    0 |    0 | 0x0000 | 0x0000 |   0 | None
 3184 |  84,  31 |    0 |    0 | 0x0000 | 0x0000 |   0 | None
 3185 |  85,  31 |    0 |    0 | 0x0000 | 0x0000 |   0 | None
 3186 |  86,  31 |    0 |    0 | 0x0000 | 0x0000 |   0 | None
 3187 |  87,  31 |    0 |    0 | 0x0000 | 0x0000 |   0 | None
 3188 |  88,  31 |    0 | 8264 | 0x0000 | 0x0000 |   0 | None
 3189 |  89,  31 | 8262 | 8264 | 0x0000 | 0x0000 |   0 | None
 3190 |  90,  31 | 8262 | 8264 | 0x0000 | 0x0000 |   0 | None
 3191 |  91,  31 |    0 | 8264 | 0x0000 | 0x0000 |   0 | None
 3192 |  92,  31 |    0 | 8264 | 0x0000 | 0x0000 |   0 | None
 3193 |  93,  31 |    0 | 8264 | 0x0000 | 0x0000 |   0 | None
 3194 |  94,  31 |    0 | 8264 | 0x0000 | 0x0000 |   0 | None
 3195 |  95,  31 |    0 | 8264 | 0x0000 | 0x0000 |   0 | None
 3196 |  96,  31 |    0 | 8264 | 0x0000 | 0x0000 |   0 | None
 3197 |  97,  31 |    0 | 8264 | 0x0000 | 0x0000 |   0 | None
 3198 |  98,  31 |    0 | 8264 | 0x0000 | 0x0000 |   0 | None
 3199 |  99,  31 |    0 |    0 | 0x0000 | 0x0000 |   0 | None
 3200 |   0,  32 |    0 |    0 | 0x0000 | 0x0000 |   0 | None
 3201 |   1,  32 |    0 | 8264 | 0x0000 | 0x0000 |   0 | None
 3202 |   2,  32 |    0 | 8264 | 0x0000 | 0x0000 |   0 | None
 3203 |   3,  32 |    0 | 8264 | 0x0000 | 0x0000 |   0 | None
 3204 |   4,  32 |    0 | 8264 | 0x0000 | 0x0000 |   0 | None
 3205 |   5,  32 |    0 | 8264 | 0x0000 | 0x0000 |   0 | None
 3206 |   6,  32 |    0 | 8264 | 0x0000 | 0x0000 |   0 | None
 3207 |   7,  32 |    0 | 8264 | 0x0000 | 0x0000 |   0 | None
 3208 |   8,  32 |    0 | 8264 | 0x0000 | 0x0000 |   0 | None
 3209 |   9,  32 | 8262 |    0 | 0x0000 | 0x0000 |   0 | None
 3210 |  10,  32 | 8262 |    0 | 0x0000 | 0x0000 |   0 | None
